"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","459","testGetDropdownSettings","Surefire suite","Fri May 16 18:58:19 GMT 2025","passed","Fri May 16 18:58:20 GMT 2025","selenidetests.tests.MultiLevelDropDownTest","Surefire test","selenidetests.tests.MultiLevelDropDownTest","testGetDropdownSettings"
"","304","testRemoveAllTagsByButton","Surefire suite","Fri May 16 18:58:09 GMT 2025","passed","Fri May 16 18:58:09 GMT 2025","selenidetests.tests.TagsInputTest","Surefire test","selenidetests.tests.TagsInputTest","testRemoveAllTagsByButton"
"","2270","testOpenNewTab","Surefire suite","Fri May 16 18:58:03 GMT 2025","passed","Fri May 16 18:58:05 GMT 2025","selenidetests.tests.OpenNewTabTest","Surefire test","selenidetests.tests.OpenNewTabTest","testOpenNewTab"
"","448","testGetDropdownSettings","Surefire suite","Fri May 16 18:58:20 GMT 2025","passed","Fri May 16 18:58:20 GMT 2025","selenidetests.tests.MultiLevelDropDownTest","Surefire test","selenidetests.tests.MultiLevelDropDownTest","testGetDropdownSettings"
"get pop-up window","1111","testPopUpWindowShown","Surefire suite","Fri May 16 18:58:23 GMT 2025","passed","Fri May 16 18:58:24 GMT 2025","selenidetests.tests.PopUpWindowTest","Surefire test","selenidetests.tests.PopUpWindowTest","testPopUpWindowShown"
"","554","testGetDropdownAnimals","Surefire suite","Fri May 16 18:58:18 GMT 2025","passed","Fri May 16 18:58:18 GMT 2025","selenidetests.tests.MultiLevelDropDownTest","Surefire test","selenidetests.tests.MultiLevelDropDownTest","testGetDropdownAnimals"
"","432","testDynamic","Surefire suite","Fri May 16 18:58:16 GMT 2025","passed","Fri May 16 18:58:17 GMT 2025","selenidetests.tests.DynamicPageTest","Surefire test","selenidetests.tests.DynamicPageTest","testDynamic"
"","383","testRemoveAllTags","Surefire suite","Fri May 16 18:58:09 GMT 2025","passed","Fri May 16 18:58:09 GMT 2025","selenidetests.tests.TagsInputTest","Surefire test","selenidetests.tests.TagsInputTest","testRemoveAllTags"
"","388","testAddOneTag","Surefire suite","Fri May 16 18:58:08 GMT 2025","passed","Fri May 16 18:58:08 GMT 2025","selenidetests.tests.TagsInputTest","Surefire test","selenidetests.tests.TagsInputTest","testAddOneTag"
"","781","testVerifyAccount","Surefire suite","Fri May 16 18:58:20 GMT 2025","passed","Fri May 16 18:58:21 GMT 2025","selenidetests.tests.AccountPageTest","Surefire test","selenidetests.tests.AccountPageTest","testVerifyAccount"
"","402","testGetMoveItem","Surefire suite","Fri May 16 18:58:22 GMT 2025","passed","Fri May 16 18:58:22 GMT 2025","selenidetests.tests.SortableListTest","Surefire test","selenidetests.tests.SortableListTest","testGetMoveItem"
